name,path
tile_layer_above_townhall1_enemy,Sprites/Terrain/player_bdin01_02
tile_layer_above_townhall2_enemy,Sprites/Terrain/player_bdin01_02
tile_layer_above_townhall3_enemy,Sprites/Terrain/player_bdin01_02
tile_layer_above_townhall4_enemy,Sprites/Terrain/player_bdin01_02
tile_layer_above_townhall5_enemy,Sprites/Terrain/player_bdin01_04
tile_layer_above_townhall6_enemy,Sprites/Terrain/player_bdin01_04
tile_layer_above_townhall7_enemy,Sprites/Terrain/player_bdin01_04
tile_layer_above_townhall8_enemy,Sprites/Terrain/player_bdin01_04
tile_layer_above_townhall9_enemy,Sprites/Terrain/player_bdin01_06
tile_layer_above_townhall10_enemy,Sprites/Terrain/player_bdin01_06
tile_layer_above_townhall11_enemy,Sprites/Terrain/player_bdin01_06
tile_layer_above_townhall12_enemy,Sprites/Terrain/player_bdin01_06
tile_layer_above_armycamp1_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp2_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp3_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp4_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp5_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp6_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp7_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp8_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp9_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp10_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp11_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_armycamp12_enemy,Sprites/Terrain/player_bdin02_02
tile_layer_above_stronghold1_enemy,Sprites/Terrain/player_bdin03_02
tile_layer_above_stronghold2_enemy,Sprites/Terrain/player_bdin03_02
tile_layer_above_stronghold3_enemy,Sprites/Terrain/player_bdin03_02
tile_layer_above_stronghold4_enemy,Sprites/Terrain/player_bdin03_02
tile_layer_above_stronghold5_enemy,Sprites/Terrain/player_bdin03_02
tile_layer_above_produce_food1_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food2_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food3_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food4_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food5_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food6_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food7_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food8_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food9_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food10_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food11_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_food12_enemy,Sprites/Terrain/player_bdin08_02
tile_layer_above_produce_lumber1_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber2_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber3_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber4_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber5_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber6_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber7_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber8_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber9_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber10_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber11_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_lumber12_enemy,Sprites/Terrain/player_bdin09_02
tile_layer_above_produce_marble1_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble2_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble3_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble4_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble5_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble6_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble7_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble8_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble9_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble10_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble11_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_marble12_enemy,Sprites/Terrain/player_bdin10_02
tile_layer_above_produce_steel1_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel2_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel3_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel4_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel5_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel6_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel7_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel8_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel9_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel10_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel11_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_produce_steel12_enemy,Sprites/Terrain/player_bdin11_02
tile_layer_above_storage_food1_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food2_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food3_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food4_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food5_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food6_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food7_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food8_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food9_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food10_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food11_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_food12_enemy,Sprites/Terrain/player_bdin12_02
tile_layer_above_storage_lumber1_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber2_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber3_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber4_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber5_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber6_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber7_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber8_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber9_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber10_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber11_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_lumber12_enemy,Sprites/Terrain/player_bdin13_02
tile_layer_above_storage_marble1_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble2_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble3_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble4_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble5_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble6_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble7_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble8_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble9_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble10_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble11_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_marble12_enemy,Sprites/Terrain/player_bdin14_02
tile_layer_above_storage_steel1_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel2_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel3_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel4_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel5_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel6_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel7_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel8_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel9_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel10_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel11_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_storage_steel12_enemy,Sprites/Terrain/player_bdin15_02
tile_layer_above_tribute_gold1_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold2_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold3_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold4_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold5_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold6_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold7_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold8_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold9_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold10_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold11_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_tribute_gold12_enemy,Sprites/Terrain/player_bdin07_02
tile_layer_above_siege_up1_enemy,Sprites/Terrain/player_bdin06_02
tile_layer_above_siege_up2_enemy,Sprites/Terrain/player_bdin06_02
