2723991059734980480,一把钻石
6354691424800910741,一堆钻石
2361093331980526357,一袋钻石
2361093331982825931,一大袋钻石
2361093331991818295,一箱钻石
14155321310100623141,一大桶钻石
10062659410855940376,限量巨龙宝箱1
10062659410855940378,限量巨龙宝箱2
10062659410855940381,限量巨龙宝箱3
494939716967839928,一堆金币
494939716967839929,一袋金币
494939716967839930,一箱金币
17755919626158401349,超值月卡(30天)
8541143355168324292,钻石
12085135104477556839,金币
9820927063130303677,巨龙宝箱
2612945447951645634,月卡
1535772041074196993,商店
5943758244585692356,"欢迎来到商店, \n          超多宝物等您挑选! "
10897065623842799672,一把钻石
10897065624137299593,一盘钻石
10897065624431799514,一堆钻石
10683508223695857315,"钻石不足, 交易失败"
10683508218412859845,您是否确认消耗<color=#FFFFFF><material=""fzcyGBK_outline_7b5200"">{0}钻石</color></material>购买<color=#FFFFFF><material=""fzcyGBK_outline_7b5200"">{1}金币</color></material>?
859593637005576257,立即获得
2958331719258651121,每日奖励
9193510837288270310,{0}
9193510837288270311,每日领取
2389917633272482429,解锁第二建筑队列30天
15856640744421786468,"注意: 奖励务必当日领取, 次日不累计! "
1757495545617796067,超值
18401241678800997295,700%
1152831262030692471,每日奖励
4175222604840351914,有效期剩余{0}
11654454729340827249,续费(30天)
3446942045447624782,领取
960783320119951381,你是否确认花费{0}钻石购买{1}?
12984693445848943366,您获得了{0}
14087530894488835793,已购买
17194275999816403475,已领取
2836531494590560046,您收到了{0}
2847755726223977440,已售罄
3438755369145589922,您已购买过
10745105515999771976,您已领取过
6474790131918108092,首充
16366932700532880852,前往充值
