6980826793295361787,路
12131053200777050878,平原
11921050041140773826,农场
2747978811131622595,木材
2747978843832355185,大理石
12131053201678603487,钢
4513493511066276319,等级
73477117130234604,/小时
7804900446476066292,只有联盟可以占据这个地块
2136984657440444740,攻击
5789721314022030359,游行
7688982120091252957,标记
8358011034011759040,取消标记
3243828319057917429,放弃
3243929939209597120,升级
9910533159137549190,你只能前进到你的领土旁边的地块
17645387704594934326,三月信息
5702779860283597687,数
17645387704315912709,速度
17645387704300176335,攻城
17901738356842707263,能源成本
5431783027301220276,时间成本
5702779468601036653,"这个敌人太危险了.  回来时, 你变得更强. "
6330550587354043560,战斗将很容易.  玩的开心! 
5702779858528026857,胜利将耗费许多生命. 
14552781046672662788,游行
67210037210063101,危险
9073617058377655197,"这个敌人太危险了, 确定要攻击吗?"
9315323125169246621,<color=#359813>部队{0}</color> 已到达 <color=#b63333>{1}</color>. 
9462383517981666699,<color=#359813>部队{0}</color> 在 <color=#b63333>{1}</color> 发生了战斗. 
17903847114617229389,<color=#359813>部队{0}</color> 赢得了 <color=#b63333>{1}</color>处的战斗
3484561120118394680,您已占领了 <color=#b63333>{0}</color>. 
2667474653719369431,<color=#359813>部队{0}</color> 在 <color=#b63333>{1}</color> 惜败. 
14569701866794896129,您失去了 <color=#b63333>{0}</color>
9423300859969649913,区域 <color=#b63333>{0}</color> 已沦陷. 
2557410615001614135,{0}上的战斗失败.  你的军队需要更强大的英雄. 
6960738883952957242,去召唤
7188450460911555502,没关系
6757903210063563552,扎营
2634450059868761696,数
15273141984639519460,位置
15905419177280105643,回到townhall
4486644745800275962,返回{0}
8137646967068132422,时间成本
11132477748443658542,建造
10890674905525981705,我的英雄
10890675135836297276,召唤
16000417364635487250,{0} 级
1573160743852921469,部队号
11572594170625573854,能源
