220301010105696605,"没有可以建造的建筑, 请升级指挥所"
10337621255155704789,{0}不足
16186842113230994800,不能行军至不相连的地块
5676308105359073057,通知
1344064769069610237,退出联盟
7065324179846237790,退出联盟会使你在24小时内不能加入或创建联盟
13864119183564596187,你要取消?
14490904833152454188,立刻停止治疗不会返还你已花费的资源
7036237382783133791,需要先将 {1} 提升至{0}级
3068784191087153916,是否确认取消建筑升级? 取消升级将只返还80%资源.
10850346325163114659,暂时没有开放加入的联盟\n快去自立山头吧! 
13785158517668955303,网络
13927561636362751614,"网络连接错误, 点击重试! "
13809081239319059978,提示
6494717704540508680,你确定要将<color=#2FCBFFFF>{0}</color>踢出联盟? 
3911582809066260533,取消治疗
4190723631844300182,你是否真的想要取消治疗?取消后将返未用完的资源. 
6140213607001258451,"网络超时, 请重试! "
5676383527692538239,"与服务器断开连接, 马上自动重新连接! "
17780141316226116310,该英雄已经在部队{0}中
8504018796340023299,"部队正在配置, 请您耐心等待"
7141084449303530353,"单次移动距离大于300, 无法派出该部队. "
8238754909323057479,"建筑正在建造中, 请耐心等待. "
2164386978470102983,"建筑正在升级中, 请耐心等待. "
9760614895800150194,"由于网络原因,请求地块数据较慢,请稍后."
13402068552619907611,没有空闲部队或空闲部队均已在此地块上
