7251923299851556201,"减速效果 {0} 点, 持续 {1} 回合"
6898386916648284877,"先手, 持续 {0} 回合"
2798191190787,"治疗增益效果 {0} 点, 持续 {1} 回合"
48019758986872474,"治疗减益效果 {0} 点, 持续 {1} 回合"
6383372952778148118,"援护目标为all, 持续 {0} 回合"
6123759106000011478,"被标记为集中火力, 持续 {1} 回合"
13291441263025433858,伤害
47999968652689918,{0} 点持续伤害
6287995893511197599,治疗
47999968652758562,{0} 点持续治疗
444960492481147616,吸血
13291441265394923221,缴械效果
7184938644681677294,沉默效果
6287995893536186637,昏迷效果
12070722810001917940,睡眠效果
7184858014139676860,混乱效果
2692004639898915401,魅惑效果
12070722810271964619,嘲讽效果
13291441843770355004,护盾 {0} 点
12070722805559829508,攻击力增加 {0} 点
7184862527640867491,攻击力降低 {0} 点
12070722805568701745,防御力增加 {0} 点
7184862679897326648,防御力降低 {0} 点
7184933434699157086,反伤
13291441147595195064,吸收一次伤害
7184923448200230302,物理免疫效果
7184908011103371324,魔法免疫
13291441265395178932,驱散
443070637012018625,免疫昏迷效果
16563812598347151881,免疫缴械效果
16080906768713521906,免疫沉默
11352280317911485984,免疫混乱
7439826968363917757,免疫魅惑
7184938912676436163,加速 {0} 点
2699291765639768666,减速 {0} 点
2345755382436497342,先手
13291441418494605670,治疗增益效果 {0} 点
435711367283947797,治疗减益效果 {0} 点
1830741418566360583,援护目标为all
1571127571788223943,被标记为集中火力
2144179678140186121,伤害
50719241035741443,持续伤害
6644220575690947374,治疗
50719241035810087,持续治疗
13471690718504542495,吸血
2144179680509675484,缴械效果
4186452847768801411,沉默效果
6644220575715936412,昏迷效果
3395923954420483617,睡眠效果
4186372217226800977,混乱效果
