8456136859249989246,"英雄大厅-石头能够使石头类型英雄攻击剪刀类型英雄时, 获得额外的攻击力加成, 并随着本建筑升级而提升. "
8664713577609806390,恢复建造部队集合点. 
16164826839059294154,恢复建造要塞. 
6071585057256218862,恢复建造伐木场. 
3285089305513892376,恢复建造炼钢厂. 
11571893918670668373,恢复建造农场. 
6071585089956951452,恢复建造采石场. 
11660176785504640463,恢复建造木材仓库. 
3186935470815715811,恢复建造钢材仓库. 
5516106521691974510,恢复建造食物仓库. 
11660176818205373053,恢复建造石材仓库. 
16682250797162228264,恢复建造民房. 
8676584905653818733,恢复建造战争工坊. 
2223291228480819903,恢复建造旅行者驿站. 
4901213746827965899,恢复建造英雄大厅-布. 
13061770153948231882,恢复建造英雄大厅-剪刀. 
17849967263502726704,恢复建造英雄大厅-石头. 
4435944857001187218,战争工坊使攻城值增加了{0}\n攻城值是进攻时降低目标城市(地块)耐久度的值. 
3989716136124013743,旅行者驿站使移动时间减少了{0}%
17533060888970561111,升级会将您的{0}攻击{1}英雄时的攻击力额外增加到{2}%
14765821988279847266,克制加成
4852779809425889162,攻城值加成
7878846440584960841,圣剑雕像
13439240187375861699,坚盾雕像
13745974567575133597,石锤雕像
7174614634963266526,圣剑雕像可以增加您英雄的攻击力. 
13418594019481664514,坚盾雕像可以增加您英雄的防御力. 
10783487106861223076,石锤雕像增加您所有建筑的耐久度上限. 
6086662951346080115,圣剑雕像可以增加您英雄的攻击力. 
24131981597105985,坚盾雕像可以增加您英雄的防御力. 
6128292403685403307,石锤雕像增加您所有建筑的耐久度上限. 
15522879565146365461,恢复建造圣剑雕像
236655450894528039,恢复建造坚盾雕像
11692103361612676577,恢复建造石锤雕像
9259709291001729087,圣剑雕像使攻击力增加了{0}
13983566909038924697,坚盾雕像使防御力增加了{0}
2454830136682376341,石锤雕像使耐久度增加了{0}
14268429365541456453,一键已读
