2837684609877555029,"建筑{0}{1}级({2})被{3}{4}摧毁, 导致实力值等级降为{5}"
3814974043619017824,您的资源不足以治疗全部英雄
12635202711351713847,您已购买过
7264448269238588590,"[活动]七天登录好礼, 送森林游侠"
2100212587473452695,"你好, 亲爱的冒险者! 随着冒险旅程的起航, 精彩的开服活动也将为尊敬的冒险家助力. 感谢您为抵抗恶魔势力做出的贡献, 期待您拯救这片支离破碎的迷雾大陆. 这也是迷雾大陆冒险者公会应该给您的帮助.\n\n[活动]七天登录送森林游侠\n自游戏开服起, 每日登录游戏均可获取丰厚奖励! 累计登录七天更有豪礼相送!\n第一天: 钻石*10 金币*100\n第二天: 钻石*10 金币*125 卡牌-[亚马逊角斗士]*5\n第三天: 钻石*10 金币*150\n第四天: 钻石*10 金币*175\n第五天: 钻石*10 金币*200\n第六天: 钻石*10 金币*300\n第七天: 钻石*10 金币*500 卡牌-[森林游侠]*15\n\n祝家园繁荣昌盛!\n        ——迷雾大陆冒险者公会"
14511602527881363379,"网络不给力, 请检查网络连接"
10654919075495308584,"服务器已满员, 重启游戏后会给您重新分配服务器."
15257027260680467183,登录奖励已领取
12284564239653678648,请勿发广告或刷屏！
10510908362388941517,该礼包已购买
