name,path
hero_001_m,Sprites/Heroes/M/avatar_hero_001_m
hero_305_m,Sprites/Heroes/M/avatar_hero_305_m
hero_209_m,Sprites/Heroes/M/avatar_hero_209_m
hero_212_m,Sprites/Heroes/M/avatar_hero_212_m
hero_102_m,Sprites/Heroes/M/avatar_hero_102_m
hero_401_m,Sprites/Heroes/M/avatar_hero_401_m
hero_403_m,Sprites/Heroes/M/avatar_hero_403_m
hero_002_m,Sprites/Heroes/M/avatar_hero_002_m
hero_301_m,Sprites/Heroes/M/avatar_hero_301_m
hero_406_m,Sprites/Heroes/M/avatar_hero_406_m
hero_402_m,Sprites/Heroes/M/avatar_hero_402_m
hero_304_m,Sprites/Heroes/M/avatar_hero_304_m
hero_103_m,Sprites/Heroes/M/avatar_hero_103_m
hero_112_m,Sprites/Heroes/M/avatar_hero_112_m
hero_404_m,Sprites/Heroes/M/avatar_hero_404_m
hero_407_m,Sprites/Heroes/M/avatar_hero_407_m
hero_501_m,Sprites/Heroes/M/avatar_hero_501_m
hero_502_m,Sprites/Heroes/M/avatar_hero_502_m
hero_503_m,Sprites/Heroes/M/avatar_hero_503_m
hero_504_m,Sprites/Heroes/M/avatar_hero_504_m
hero_505_m,Sprites/Heroes/M/avatar_hero_505_m
hero_506_m,Sprites/Heroes/M/avatar_hero_506_m
hero_507_m,Sprites/Heroes/M/avatar_hero_507_m
hero_508_m,Sprites/Heroes/M/avatar_hero_301_m
hero_509_m,Sprites/Heroes/M/avatar_hero_301_m
hero_510_m,Sprites/Heroes/M/avatar_hero_301_m
hero_511_m,Sprites/Heroes/M/avatar_hero_301_m
hero_512_m,Sprites/Heroes/M/avatar_hero_301_m
hero_513_m,Sprites/Heroes/M/avatar_hero_301_m
hero_514_m,Sprites/Heroes/M/avatar_hero_301_m
hero_515_m,Sprites/Heroes/M/avatar_hero_301_m
hero_516_m,Sprites/Heroes/M/avatar_hero_301_m
hero_517_m,Sprites/Heroes/M/avatar_hero_301_m
hero_518_m,Sprites/Heroes/M/avatar_hero_301_m
hero_519_m,Sprites/Heroes/M/avatar_hero_301_m
hero_520_m,Sprites/Heroes/M/avatar_hero_301_m
hero_521_m,Sprites/Heroes/M/avatar_hero_301_m
hero_522_m,Sprites/Heroes/M/avatar_hero_301_m
hero_523_m,Sprites/Heroes/M/avatar_hero_301_m
hero_524_m,Sprites/Heroes/M/avatar_hero_301_m
hero_525_m,Sprites/Heroes/M/avatar_hero_301_m
hero_526_m,Sprites/Heroes/M/avatar_hero_306_m
hero_527_m,Sprites/Heroes/M/avatar_hero_301_m
hero_528_m,Sprites/Heroes/M/avatar_hero_301_m
hero_529_m,Sprites/Heroes/M/avatar_hero_306_m
hero_530_m,Sprites/Heroes/M/avatar_hero_301_m
hero_531_m,Sprites/Heroes/M/avatar_hero_301_m
hero_532_m,Sprites/Heroes/M/avatar_hero_306_m
hero_533_m,Sprites/Heroes/M/avatar_hero_301_m
hero_534_m,Sprites/Heroes/M/avatar_hero_301_m
