hero,point,root,x,y,z
hero_607,fly,,0,0,0
hero_607,idle,,0,0,0
hero_607,lose,,0,0,0
hero_607,win,,0,0,0
hero_607,move,,0,0,0
hero_608,skill_last.head,,0,1.9,-0.2
hero_608,skill_last.body,,0,0.7,-0.2
hero_608,skill_last.foot,,0,0,-0.2
hero_608,skill_hit.head,,0,1.9,0
hero_608,skill_hit.body,,0,0.7,0
hero_608,skill_hit.foot,,0,0,0
hero_608,health,,0,0,0
hero_608,friend,,0,0,0
hero_608,enemy,,0,0,0
hero_608,cast,Hmale02,0,0,0
hero_608,fly,,0,0,0
hero_608,idle,,0,0,0
hero_608,lose,,0,0,0
hero_608,win,,0,0,0
hero_608,move,,0,0,0
hero_609,skill_last.head,,0,1.9,-0.2
hero_609,skill_last.body,,0,0.7,-0.2
hero_609,skill_last.foot,,0,0,-0.2
hero_609,skill_hit.head,,0,1.9,0
hero_609,skill_hit.body,,0,0.7,0
hero_609,skill_hit.foot,,0,0,0
hero_609,health,,0,0,0
hero_609,friend,,0,0,0
hero_609,enemy,,0,0,0
hero_609,cast,Hmale02,0,0,0
hero_609,fly,,0,0,0
hero_609,idle,,0,0,0
hero_609,lose,,0,0,0
hero_609,win,,0,0,0
hero_609,move,,0,0,0
hero_610,skill_last.head,,0,1.9,-0.2
hero_610,skill_last.body,,0,0.7,-0.2
hero_610,skill_last.foot,,0,0,-0.2
hero_610,skill_hit.head,,0,1.9,0
hero_610,skill_hit.body,,0,0.7,0
hero_610,skill_hit.foot,,0,0,0
hero_610,health,,0,0,0
hero_610,friend,,0,0,0
hero_610,enemy,,0,0,0
hero_610,cast,Hmale02,0,0,0
hero_610,fly,,0,0,0
hero_610,idle,,0,0,0
hero_610,lose,,0,0,0
hero_610,win,,0,0,0
hero_610,move,,0,0,0
