name,path
item_type_bg_gem,Sprites/v4ui/ui_normal/frm15
item_type_bg_others,Sprites/v4ui/ui_normal/frm14
setting_btn_status_on,Sprites/v4ui/ui_normal/btn04
setting_btn_status_off,Sprites/v4ui/ui_normal/btn07
battle_report_lottery,Sprites/v4ui/ui_normal/icn52
edit_desc,Sprites/v4ui/ui_normal/btn27
edit_ok,Sprites/v4ui/ui_normal/btn22
force_not_reard,Sprites/v4ui/ui_normal/frm61
force_get_reard,Sprites/v4ui/ui_normal/frm63
daily_task_undone_btn,Sprites/v4ui/ui_normal/btn04
daily_task_done_btn,Sprites/v4ui/ui_normal/btn06
daily_task_undone,Sprites/v4ui/ui_normal/frm67
daily_task_done,Sprites/v4ui/ui_normal/frm68
battle_report_chest,Sprites/v4ui/ui_normal/icn118
building_icon_townhall_1,Sprites/v4ui/ui_buildings/icn_player_bdin01_01
building_icon_townhall_2,Sprites/v4ui/ui_buildings/icn_player_bdin01_03
building_icon_townhall_3,Sprites/v4ui/ui_buildings/icn_player_bdin01_05
building_icon_armycamp_1,Sprites/v4ui/ui_buildings/icn_player_bdin02_01
building_icon_armycamp_2,Sprites/v4ui/ui_buildings/icn_player_bdin02_01
building_icon_armycamp_3,Sprites/v4ui/ui_buildings/icn_player_bdin02_01
building_icon_stronghold_1,Sprites/v4ui/ui_buildings/icn_player_bdin03_01
building_icon_stronghold_2,Sprites/v4ui/ui_buildings/icn_player_bdin03_01
building_icon_stronghold_3,Sprites/v4ui/ui_buildings/icn_player_bdin03_01
building_icon_march_speed_up_1,Sprites/v4ui/ui_buildings/icn_player_bdin05_01
building_icon_march_speed_up_2,Sprites/v4ui/ui_buildings/icn_player_bdin05_01
building_icon_march_speed_up_3,Sprites/v4ui/ui_buildings/icn_player_bdin05_01
building_icon_siege_up_1,Sprites/v4ui/ui_buildings/icn_player_bdin06_01
building_icon_siege_up_2,Sprites/v4ui/ui_buildings/icn_player_bdin06_01
building_icon_siege_up_3,Sprites/v4ui/ui_buildings/icn_player_bdin06_01
building_icon_tribute_gold_1,Sprites/v4ui/ui_buildings/icn_player_bdin07_01
building_icon_tribute_gold_2,Sprites/v4ui/ui_buildings/icn_player_bdin07_01
building_icon_tribute_gold_3,Sprites/v4ui/ui_buildings/icn_player_bdin07_01
building_icon_produce_food_1,Sprites/v4ui/ui_buildings/icn_player_bdin08_01
building_icon_produce_food_2,Sprites/v4ui/ui_buildings/icn_player_bdin08_01
building_icon_produce_food_3,Sprites/v4ui/ui_buildings/icn_player_bdin08_01
building_icon_produce_lumber_1,Sprites/v4ui/ui_buildings/icn_player_bdin09_01
building_icon_produce_lumber_2,Sprites/v4ui/ui_buildings/icn_player_bdin09_01
building_icon_produce_lumber_3,Sprites/v4ui/ui_buildings/icn_player_bdin09_01
building_icon_produce_marble_1,Sprites/v4ui/ui_buildings/icn_player_bdin10_01
building_icon_produce_marble_2,Sprites/v4ui/ui_buildings/icn_player_bdin10_01
building_icon_produce_marble_3,Sprites/v4ui/ui_buildings/icn_player_bdin10_01
building_icon_produce_steel_1,Sprites/v4ui/ui_buildings/icn_player_bdin11_01
building_icon_produce_steel_2,Sprites/v4ui/ui_buildings/icn_player_bdin11_01
building_icon_produce_steel_3,Sprites/v4ui/ui_buildings/icn_player_bdin11_01
building_icon_storage_food_1,Sprites/v4ui/ui_buildings/icn_player_bdin12_01
building_icon_storage_food_2,Sprites/v4ui/ui_buildings/icn_player_bdin12_01
building_icon_storage_food_3,Sprites/v4ui/ui_buildings/icn_player_bdin12_01
building_icon_storage_lumber_1,Sprites/v4ui/ui_buildings/icn_player_bdin13_01
building_icon_storage_lumber_2,Sprites/v4ui/ui_buildings/icn_player_bdin13_01
building_icon_storage_lumber_3,Sprites/v4ui/ui_buildings/icn_player_bdin13_01
