name,path
tile_relation_fallen,Sprites/Terrain/frame_05
tile_limit,Sprites/v4ui/ui_normal/icn54
hero_reach_max_level,Sprites/v4ui/ui_normal/frm57
resource_slider_green,Sprites/v4ui/ui_universal/frm101
resource_slider_orange,Sprites/v4ui/ui_universal/frm24
resource_slider_red,Sprites/v4ui/ui_universal/frm105
resource_slider_hightlightgreen,Sprites/v4ui/ui_universal/frm101
resource_slider_hightlightblue,Sprites/v4ui/ui_universal/frm102
upgrade_arrow_green,Sprites/v4ui/ui_normal/elm101
upgrade_arrow_blue,Sprites/v4ui/ui_normal/elm107
troop_progressbar_marching,Sprites/v4ui/ui_normal/frm51
troop_progressbar_recruiting,Sprites/v4ui/ui_normal/frm52
troop_progressbar_idle,Sprites/v4ui/ui_normal/frm105
troop_progressbar_busy,Sprites/v4ui/ui_normal/frm104
troop_line_enemy,Sprites/v4ui/ui_normal/elm96
troop_line_self,Sprites/v4ui/ui_normal/elm97
troop_flag_self,Sprites/Terrain/unit_troopflag01
troop_flag_enemy,Sprites/Terrain/unit_troopflag02
file_reward_level_1,Sprites/v4ui/ui_firstdown_reward/land_reward2
file_reward_level_2,Sprites/v4ui/ui_firstdown_reward/land_reward2
file_reward_level_3,Sprites/v4ui/ui_firstdown_reward/land_reward3
file_reward_level_4,Sprites/v4ui/ui_firstdown_reward/land_reward4
file_reward_level_5,Sprites/v4ui/ui_firstdown_reward/land_reward5
file_reward_level_6,Sprites/v4ui/ui_firstdown_reward/land_reward6
file_reward_level_7,Sprites/v4ui/ui_firstdown_reward/land_reward7
file_reward_level_8,Sprites/v4ui/ui_firstdown_reward/land_reward8
file_reward_level_9,Sprites/v4ui/ui_firstdown_reward/land_reward9
file_reward_level_10,Sprites/v4ui/ui_firstdown_reward/land_reward10
file_reward_level_11,Sprites/v4ui/ui_firstdown_reward/land_reward11
file_reward_level_12,Sprites/v4ui/ui_firstdown_reward/land_reward12
file_reward_level_13,Sprites/v4ui/ui_firstdown_reward/land_reward12
chat_message_background_other,Sprites/v4ui/ui_normal/frm70
chat_message_background_self,Sprites/v4ui/ui_normal/frm69
rank_info_own,Sprites/v4ui/ui_normal/frm86
rank_info_normal,Sprites/v4ui/ui_normal/frm67
mark_icon_alliance,Sprites/v4ui/ui_normal/icn44
mark_icon_other,Sprites/v4ui/ui_normal/icn71
tile_player_info_fallen,Sprites/v4ui/ui_normal/elm53
tile_player_info_ally,Sprites/v4ui/ui_normal/elm34
tile_player_info_enemy,Sprites/v4ui/ui_normal/elm52
tile_player_info_self,Sprites/v4ui/ui_normal/elm51
tile_troop_self,Sprites/v4ui/ui_normal/elm135
tile_troop_ally,Sprites/v4ui/ui_normal/elm136
tile_troop_enemy,Sprites/v4ui/ui_normal/elm137
tile_troop_amount_self,Sprites/v4ui/ui_normal/elm142
tile_troop_amount_ally,Sprites/v4ui/ui_normal/elm141
tile_troop_amount_enemy,Sprites/v4ui/ui_normal/elm143
tile_troop_select_bg_self,Sprites/v4ui/ui_normal/frm122
tile_troop_select_bg_ally,Sprites/v4ui/ui_normal/frm121
tile_troop_select_bg_enemy,Sprites/v4ui/ui_normal/frm120
