hero,point,root,x,y,z
hero_537,fly,,0,0,0
hero_537,idle,,0,0,0
hero_537,lose,,0,0,0
hero_537,win,,0,0,0
hero_537,move,,0,0,0
hero_538,skill_last.head,,0,1.9,-0.2
hero_538,skill_last.body,,0,0.7,-0.2
hero_538,skill_last.foot,,0,0,-0.2
hero_538,skill_hit.head,,0,1.9,0
hero_538,skill_hit.body,,0,0.7,0
hero_538,skill_hit.foot,,0,0,0
hero_538,health,,0,0,0
hero_538,friend,,0,0,0
hero_538,enemy,,0,0,0
hero_538,cast,Hmale02,0,0,0
hero_538,fly,,0,0,0
hero_538,idle,,0,0,0
hero_538,lose,,0,0,0
hero_538,win,,0,0,0
hero_538,move,,0,0,0
hero_539,skill_last.head,,0,1.9,-0.2
hero_539,skill_last.body,,0,0.7,-0.2
hero_539,skill_last.foot,,0,0,-0.2
hero_539,skill_hit.head,,0,1.9,0
hero_539,skill_hit.body,,0,0.7,0
hero_539,skill_hit.foot,,0,0,0
hero_539,health,,0,0,0
hero_539,friend,,0,0,0
hero_539,enemy,,0,0,0
hero_539,cast,Hmale02,0,0,0
hero_539,fly,,0,0,0
hero_539,idle,,0,0,0
hero_539,lose,,0,0,0
hero_539,win,,0,0,0
hero_539,move,,0,0,0
hero_540,skill_last.head,,0,1.9,-0.2
hero_540,skill_last.body,,0,0.7,-0.2
hero_540,skill_last.foot,,0,0,-0.2
hero_540,skill_hit.head,,0,1.9,0
hero_540,skill_hit.body,,0,0.7,0
hero_540,skill_hit.foot,,0,0,0
hero_540,health,,0,0,0
hero_540,friend,,0,0,0
hero_540,enemy,,0,0,0
hero_540,cast,Hmale02,0,0,0
hero_540,fly,,0,0,0
hero_540,idle,,0,0,0
hero_540,lose,,0,0,0
hero_540,win,,0,0,0
hero_540,move,,0,0,0
