hero,point,root,x,y,z
hero_212,skill_last.head,,0,1.9,-0.2
hero_212,skill_last.body,,0,0.7,-0.2
hero_212,skill_last.foot,,0,0,-0.2
hero_212,skill_hit.head,,0,1.9,0
hero_212,skill_hit.body,,0,0.7,0
hero_212,skill_hit.foot,,0,0,0
hero_212,health,,0,0,0
hero_212,friend,,0,0,0
hero_212,enemy,,0,0,0
hero_212,cast,Hmale02,0,0,0
hero_212,fly,,0,0,0
hero_212,idle,,0,0,0
hero_212,lose,,0,0,0
hero_212,win,,0,0,0
hero_212,move,,0,0,0
hero_103,skill_last.head,,0,1.9,-0.2
hero_103,skill_last.body,,0,0.7,-0.2
hero_103,skill_last.foot,,0,0,-0.2
hero_103,skill_hit.head,,0,1.9,0
hero_103,skill_hit.body,,0,0.7,0
hero_103,skill_hit.foot,,0,0,0
hero_103,health,,0,0,0
hero_103,friend,,0,0,0
hero_103,enemy,,0,0,0
hero_103,cast,Hmale02,0,0,0
hero_103,fly,,0,0,0
hero_103,idle,,0,0,0
hero_103,lose,,0,0,0
hero_103,win,,0,0,0
hero_103,move,,0,0,0
hero_106,skill_last.head,,0,1.9,-0.2
hero_106,skill_last.body,,0,0.7,-0.2
hero_106,skill_last.foot,,0,0,-0.2
hero_106,skill_hit.head,,0,1.9,0
hero_106,skill_hit.body,,0,0.7,0
hero_106,skill_hit.foot,,0,0,0
hero_106,health,,0,0,0
hero_106,friend,,0,0,0
hero_106,enemy,,0,0,0
hero_106,cast,Hmale02,0,0,0
hero_106,fly,,0,0,0
hero_106,idle,,0,0,0
hero_106,lose,,0,0,0
hero_106,win,,0,0,0
hero_106,move,,0,0,0
hero_011,skill_last.head,,0,1.9,-0.2
hero_011,skill_last.body,,0,0.7,-0.2
hero_011,skill_last.foot,,0,0,-0.2
hero_011,skill_hit.head,,0,1.9,0
hero_011,skill_hit.body,,0,0.7,0
