name,path
battle_report_victory,Sprites/v4ui/ui_normal/frm07
battle_report_failure,Sprites/v4ui/ui_normal/frm84
hero_avatar_default,Sprites/v4ui/ui_normal/elm31
hero_avatar_small_default,Sprites/v4ui/ui_normal/elm31
player_avatar_default,Sprites/v4ui/ui_normal/elm73
build_bar_icon_building,Sprites/v4ui/ui_normal/icn72
build_bar_icon_upgrade,Sprites/v4ui/ui_normal/elm84
chapter_task_done,Sprites/v4ui/ui_single/frm92
chapter_task_undone,Sprites/v4ui/ui_normal/frm89
chapter_task_daily,Sprites/v4ui/ui_normal/icn94
chapter_task_drama,Sprites/v4ui/ui_normal/icn27
march_confirm_tip_heal,Sprites/v4ui/ui_march_tip/img08
march_confirm_tip_upgrade,Sprites/v4ui/ui_march_tip/img09
HouseKeeper_Build,Sprites/v4ui/ui_normal/icn72
HouseKeeper_Treasure,Sprites/v4ui/ui_normal/icn93
HouseKeeper_Tribute,Sprites/v4ui/ui_normal/icn36
HouseKeeper_Force,Sprites/v4ui/ui_normal/icn108
HouseKeeper_DailyTask,Sprites/v4ui/ui_normal/icn94
normal_gem_80_icon,Sprites/v4ui/ui_store/icn07
normal_gem_500_icon,Sprites/v4ui/ui_store/icn08
normal_gem_1200_icon,Sprites/v4ui/ui_store/icn09
normal_gem_2500_icon,Sprites/v4ui/ui_store/icn10
normal_gem_6500_icon,Sprites/v4ui/ui_store/icn11
normal_gem_14000_icon,Sprites/v4ui/ui_store/icn12
gold_by_gem_1_icon,Sprites/v4ui/ui_store/icn16
gold_by_gem_2_icon,Sprites/v4ui/ui_store/icn17
gold_by_gem_3_icon,Sprites/v4ui/ui_store/icn18
building_info_icon_tribute,Sprites/v4ui/ui_normal/icn144
campaign_rank1,Sprites/v4ui/ui_normal/icn03
campaign_rank2,Sprites/v4ui/ui_normal/icn04
campaign_rank3,Sprites/v4ui/ui_normal/icn05
campaign_rank,Sprites/v4ui/ui_normal/elm87
resource_icon_crystal,Sprites/v4ui/ui_normal/icn104
campaign_domination_last_hit,Sprites/v4ui/ui_normal/icn48
campaign_domination_all_member,Sprites/v4ui/ui_normal/icn49
rank1,Sprites/v4ui/ui_normal/icn03
rank2,Sprites/v4ui/ui_normal/icn04
rank3,Sprites/v4ui/ui_normal/icn05
rank,Sprites/v4ui/ui_normal/elm87
campaign_melee,Sprites/v4ui/ui_normal/icn46
campaign_melee_nian,Sprites/v4ui/ui_normal/icn168
campaign_occupy,Sprites/v4ui/ui_normal/icn02
campaign_capture,Sprites/v4ui/ui_normal/icn01
campaign_domination,Sprites/v4ui/ui_normal/icn19
item_type_chest,Sprites/v4ui/ui_normal/icn52
item_type_fragment,Sprites/v4ui/ui_normal/icn53
item_type_gem,Sprites/v4ui/ui_normal/icn25
item_type_gold,Sprites/v4ui/ui_normal/icn24
item_type_resource,Sprites/v4ui/ui_normal/icn51
item_type_bg_fragment,Sprites/v4ui/ui_normal/frm16
