name,path
hero_552_s,Sprites/Heroes/S/avatar_hero_301_s
hero_553_s,Sprites/Heroes/S/avatar_hero_306_s
hero_554_s,Sprites/Heroes/S/avatar_hero_301_s
hero_555_s,Sprites/Heroes/S/avatar_hero_301_s
hero_556_s,Sprites/Heroes/S/avatar_hero_306_s
hero_557_s,Sprites/Heroes/S/avatar_hero_301_s
hero_558_s,Sprites/Heroes/S/avatar_hero_301_s
hero_559_s,Sprites/Heroes/S/avatar_hero_306_s
hero_560_s,Sprites/Heroes/S/avatar_hero_301_s
hero_561_s,Sprites/Heroes/S/avatar_hero_301_s
hero_562_s,Sprites/Heroes/S/avatar_hero_306_s
hero_563_s,Sprites/Heroes/S/avatar_hero_301_s
hero_564_s,Sprites/Heroes/S/avatar_hero_301_s
hero_565_s,Sprites/Heroes/S/avatar_hero_306_s
hero_566_s,Sprites/Heroes/S/avatar_hero_301_s
hero_567_s,Sprites/Heroes/S/avatar_hero_301_s
hero_568_s,Sprites/Heroes/S/avatar_hero_306_s
hero_569_s,Sprites/Heroes/S/avatar_hero_301_s
hero_570_s,Sprites/Heroes/S/avatar_hero_301_s
hero_571_s,Sprites/Heroes/S/avatar_hero_306_s
hero_572_s,Sprites/Heroes/S/avatar_hero_301_s
hero_573_s,Sprites/Heroes/S/avatar_hero_301_s
hero_574_s,Sprites/Heroes/S/avatar_hero_306_s
hero_575_s,Sprites/Heroes/S/avatar_hero_301_s
hero_576_s,Sprites/Heroes/S/avatar_hero_301_s
hero_577_s,Sprites/Heroes/S/avatar_hero_306_s
hero_578_s,Sprites/Heroes/S/avatar_hero_301_s
hero_579_s,Sprites/Heroes/S/avatar_hero_301_s
hero_580_s,Sprites/Heroes/S/avatar_hero_306_s
hero_581_s,Sprites/Heroes/S/avatar_hero_301_s
hero_582_s,Sprites/Heroes/S/avatar_hero_301_s
hero_583_s,Sprites/Heroes/S/avatar_hero_306_s
hero_584_s,Sprites/Heroes/S/avatar_hero_301_s
hero_585_s,Sprites/Heroes/S/avatar_hero_301_s
hero_586_s,Sprites/Heroes/S/avatar_hero_306_s
hero_587_s,Sprites/Heroes/S/avatar_hero_301_s
hero_588_s,Sprites/Heroes/S/avatar_hero_301_s
hero_589_s,Sprites/Heroes/S/avatar_hero_306_s
hero_590_s,Sprites/Heroes/S/avatar_hero_301_s
hero_591_s,Sprites/Heroes/S/avatar_hero_301_s
hero_592_s,Sprites/Heroes/S/avatar_hero_306_s
hero_593_s,Sprites/Heroes/S/avatar_hero_301_s
hero_594_s,Sprites/Heroes/S/avatar_hero_301_s
hero_595_s,Sprites/Heroes/S/avatar_hero_306_s
hero_596_s,Sprites/Heroes/S/avatar_hero_301_s
hero_597_s,Sprites/Heroes/S/avatar_hero_301_s
hero_598_s,Sprites/Heroes/S/avatar_hero_306_s
hero_599_s,Sprites/Heroes/S/avatar_hero_301_s
hero_600_s,Sprites/Heroes/S/avatar_hero_301_s
hero_601_s,Sprites/Heroes/S/avatar_hero_306_s
