name,path
hero_501_xl,Sprites/Heroes/XL/avatar_hero_501_xl
hero_502_xl,Sprites/Heroes/XL/avatar_hero_502_xl
hero_503_xl,Sprites/Heroes/XL/avatar_hero_503_xl
hero_504_xl,Sprites/Heroes/XL/avatar_hero_504_xl
hero_505_xl,Sprites/Heroes/XL/avatar_hero_505_xl
hero_506_xl,Sprites/Heroes/XL/avatar_hero_506_xl
hero_507_xl,Sprites/Heroes/XL/avatar_hero_507_xl
hero_508_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_509_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_510_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_511_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_512_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_513_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_514_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_515_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_516_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_517_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_518_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_519_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_520_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_521_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_522_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_523_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_524_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_525_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_526_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_527_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_528_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_529_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_530_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_531_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_532_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_533_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_534_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_535_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_536_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_537_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_538_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_539_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_540_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_541_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_542_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_543_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_544_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_545_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_546_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_547_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_548_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_549_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_550_xl,Sprites/Heroes/XL/avatar_hero_306_xl
