name,path
hero_551_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_552_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_553_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_554_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_555_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_556_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_557_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_558_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_559_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_560_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_561_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_562_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_563_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_564_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_565_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_566_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_567_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_568_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_569_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_570_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_571_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_572_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_573_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_574_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_575_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_576_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_577_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_578_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_579_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_580_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_581_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_582_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_583_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_584_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_585_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_586_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_587_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_588_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_589_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_590_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_591_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_592_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_593_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_594_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_595_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_596_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_597_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_598_xl,Sprites/Heroes/XL/avatar_hero_306_xl
hero_599_xl,Sprites/Heroes/XL/avatar_hero_301_xl
hero_600_xl,Sprites/Heroes/XL/avatar_hero_301_xl
