hero,point,root,x,y,z
hero_105,fly,,0,0,0
hero_105,idle,,0,0,0
hero_105,lose,,0,0,0
hero_105,win,,0,0,0
hero_105,move,,0,0,0
hero_001,skill_last.head,,0,1.9,-0.2
hero_001,skill_last.body,,0,0.7,-0.2
hero_001,skill_last.foot,,0,0,-0.2
hero_001,skill_hit.head,,0,1.9,0
hero_001,skill_hit.body,,0,0.7,0
hero_001,skill_hit.foot,,0,0,0
hero_001,health,,0,0,0
hero_001,friend,,0,0,0
hero_001,enemy,,0,0,0
hero_001,cast,Hmale02,0,0,0
hero_001,fly,,0,0,0
hero_001,idle,,0,0,0
hero_001,lose,,0,0,0
hero_001,win,,0,0,0
hero_001,move,,0,0,0
hero_111,skill_last.head,,0,1.9,-0.2
hero_111,skill_last.body,,0,0.7,-0.2
hero_111,skill_last.foot,,0,0,-0.2
hero_111,skill_hit.head,,0,1.9,0
hero_111,skill_hit.body,,0,0.7,0
hero_111,skill_hit.foot,,0,0,0
hero_111,health,,0,0,0
hero_111,friend,,0,0,0
hero_111,enemy,,0,0,0
hero_111,cast,Hmale02,0,0,0
hero_111,fly,,0,0,0
hero_111,idle,,0,0,0
hero_111,lose,,0,0,0
hero_111,win,,0,0,0
hero_111,move,,0,0,0
hero_204,skill_last.head,,0,1.9,-0.2
hero_204,skill_last.body,,0,0.7,-0.2
hero_204,skill_last.foot,,0,0,-0.2
hero_204,skill_hit.head,,0,1.9,0
hero_204,skill_hit.body,,0,0.7,0
hero_204,skill_hit.foot,,0,0,0
hero_204,health,,0,0,0
hero_204,friend,,0,0,0
hero_204,enemy,,0,0,0
hero_204,cast,Hmale02,0,0,0
hero_204,fly,,0,0,0
hero_204,idle,,0,0,0
hero_204,lose,,0,0,0
hero_204,win,,0,0,0
hero_204,move,,0,0,0
