hero,point,root,x,y,z
hero_571,skill_last.head,,0,1.9,-0.2
hero_571,skill_last.body,,0,0.7,-0.2
hero_571,skill_last.foot,,0,0,-0.2
hero_571,skill_hit.head,,0,1.9,0
hero_571,skill_hit.body,,0,0.7,0
hero_571,skill_hit.foot,,0,0,0
hero_571,health,,0,0,0
hero_571,friend,,0,0,0
hero_571,enemy,,0,0,0
hero_571,cast,Hmale02,0,0,0
hero_571,fly,,0,0,0
hero_571,idle,,0,0,0
hero_571,lose,,0,0,0
hero_571,win,,0,0,0
hero_571,move,,0,0,0
hero_572,skill_last.head,,0,1.9,-0.2
hero_572,skill_last.body,,0,0.7,-0.2
hero_572,skill_last.foot,,0,0,-0.2
hero_572,skill_hit.head,,0,1.9,0
hero_572,skill_hit.body,,0,0.7,0
hero_572,skill_hit.foot,,0,0,0
hero_572,health,,0,0,0
hero_572,friend,,0,0,0
hero_572,enemy,,0,0,0
hero_572,cast,Hmale02,0,0,0
hero_572,fly,,0,0,0
hero_572,idle,,0,0,0
hero_572,lose,,0,0,0
hero_572,win,,0,0,0
hero_572,move,,0,0,0
hero_573,skill_last.head,,0,1.9,-0.2
hero_573,skill_last.body,,0,0.7,-0.2
hero_573,skill_last.foot,,0,0,-0.2
hero_573,skill_hit.head,,0,1.9,0
hero_573,skill_hit.body,,0,0.7,0
hero_573,skill_hit.foot,,0,0,0
hero_573,health,,0,0,0
hero_573,friend,,0,0,0
hero_573,enemy,,0,0,0
hero_573,cast,Hmale02,0,0,0
hero_573,fly,,0,0,0
hero_573,idle,,0,0,0
hero_573,lose,,0,0,0
hero_573,win,,0,0,0
hero_573,move,,0,0,0
hero_574,skill_last.head,,0,1.9,-0.2
hero_574,skill_last.body,,0,0.7,-0.2
hero_574,skill_last.foot,,0,0,-0.2
hero_574,skill_hit.head,,0,1.9,0
hero_574,skill_hit.body,,0,0.7,0
