hero,point,root,x,y,z
hero_541,skill_last.head,,0,1.9,-0.2
hero_541,skill_last.body,,0,0.7,-0.2
hero_541,skill_last.foot,,0,0,-0.2
hero_541,skill_hit.head,,0,1.9,0
hero_541,skill_hit.body,,0,0.7,0
hero_541,skill_hit.foot,,0,0,0
hero_541,health,,0,0,0
hero_541,friend,,0,0,0
hero_541,enemy,,0,0,0
hero_541,cast,Hmale02,0,0,0
hero_541,fly,,0,0,0
hero_541,idle,,0,0,0
hero_541,lose,,0,0,0
hero_541,win,,0,0,0
hero_541,move,,0,0,0
hero_542,skill_last.head,,0,1.9,-0.2
hero_542,skill_last.body,,0,0.7,-0.2
hero_542,skill_last.foot,,0,0,-0.2
hero_542,skill_hit.head,,0,1.9,0
hero_542,skill_hit.body,,0,0.7,0
hero_542,skill_hit.foot,,0,0,0
hero_542,health,,0,0,0
hero_542,friend,,0,0,0
hero_542,enemy,,0,0,0
hero_542,cast,Hmale02,0,0,0
hero_542,fly,,0,0,0
hero_542,idle,,0,0,0
hero_542,lose,,0,0,0
hero_542,win,,0,0,0
hero_542,move,,0,0,0
hero_543,skill_last.head,,0,1.9,-0.2
hero_543,skill_last.body,,0,0.7,-0.2
hero_543,skill_last.foot,,0,0,-0.2
hero_543,skill_hit.head,,0,1.9,0
hero_543,skill_hit.body,,0,0.7,0
hero_543,skill_hit.foot,,0,0,0
hero_543,health,,0,0,0
hero_543,friend,,0,0,0
hero_543,enemy,,0,0,0
hero_543,cast,Hmale02,0,0,0
hero_543,fly,,0,0,0
hero_543,idle,,0,0,0
hero_543,lose,,0,0,0
hero_543,win,,0,0,0
hero_543,move,,0,0,0
hero_544,skill_last.head,,0,1.9,-0.2
hero_544,skill_last.body,,0,0.7,-0.2
hero_544,skill_last.foot,,0,0,-0.2
hero_544,skill_hit.head,,0,1.9,0
hero_544,skill_hit.body,,0,0.7,0
