name,path
city_demon_m_5, Sprites/Terrain/city_3m_elf05
city_demon_m_6, Sprites/Terrain/city_3m_elf06
city_demon_m_7, Sprites/Terrain/city_3m_elf07
city_demon_m_8, Sprites/Terrain/city_3m_elf08
city_demon_m_9, Sprites/Terrain/city_3m_elf09
city_demon_m_10, Sprites/Terrain/city_3m_elf10
city_demon_m_11, Sprites/Terrain/city_3m_elf11
city_demon_m_12, Sprites/Terrain/city_3m_elf12
city_demon_m_13, Sprites/Terrain/city_3m_elf13
city_demon_m_14, Sprites/Terrain/city_3m_elf14
city_demon_m_15, Sprites/Terrain/city_3m_elf15
city_demon_m_16, Sprites/Terrain/city_3m_elf16
city_demon_s_01, Sprites/Terrain/city_3s_elf01
city_demon_s_02, Sprites/Terrain/city_3s_elf02
city_demon_s_03, Sprites/Terrain/city_3s_elf03
city_demon_s_04, Sprites/Terrain/city_3s_elf04
city_demon_s_05, Sprites/Terrain/city_3s_elf05
city_demon_s_06, Sprites/Terrain/city_3s_elf06
city_demon_s_07, Sprites/Terrain/city_3s_elf07
city_demon_s_08, Sprites/Terrain/city_3s_elf08
city_demon_s_09, Sprites/Terrain/city_3s_elf09
city_demon_s_10, Sprites/Terrain/city_3s_elf10
city_demon_s_11, Sprites/Terrain/city_3s_elf11
city_demon_s_12, Sprites/Terrain/city_3s_elf12
city_demon_s_13, Sprites/Terrain/city_3s_elf13
city_demon_s_14, Sprites/Terrain/city_3s_elf14
city_demon_s_15, Sprites/Terrain/city_3s_elf15
city_demon_s_16, Sprites/Terrain/city_3s_elf16
