name,path
tile_layer_above_hero_attack_up8_enemy,Sprites/Terrain/player_bdin19_02
tile_layer_above_hero_attack_up9_enemy,Sprites/Terrain/player_bdin19_02
tile_layer_above_hero_attack_up10_enemy,Sprites/Terrain/player_bdin19_02
tile_layer_above_hero_attack_up11_enemy,Sprites/Terrain/player_bdin19_02
tile_layer_above_hero_attack_up12_enemy,Sprites/Terrain/player_bdin19_02
tile_layer_above_hero_defence_up1,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up2,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up3,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up4,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up5,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up6,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up7,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up8,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up9,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up10,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up11,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up12,Sprites/Terrain/player_bdin20_01
tile_layer_above_hero_defence_up1_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up2_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up3_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up4_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up5_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up6_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up7_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up8_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up9_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up10_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up11_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_hero_defence_up12_enemy,Sprites/Terrain/player_bdin20_02
tile_layer_above_durability_up1,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up2,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up3,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up4,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up5,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up6,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up7,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up8,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up9,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up10,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up11,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up12,Sprites/Terrain/player_bdin21_01
tile_layer_above_durability_up1_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up2_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up3_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up4_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up5_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up6_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up7_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up8_enemy,Sprites/Terrain/player_bdin21_02
tile_layer_above_durability_up9_enemy,Sprites/Terrain/player_bdin21_02
