name,path
tile_layer_above_townhall4,Sprites/Terrain/player_bdin01_01
tile_layer_above_townhall5,Sprites/Terrain/player_bdin01_03
tile_layer_above_townhall6,Sprites/Terrain/player_bdin01_03
tile_layer_above_townhall7,Sprites/Terrain/player_bdin01_03
tile_layer_above_townhall8,Sprites/Terrain/player_bdin01_03
tile_layer_above_townhall9,Sprites/Terrain/player_bdin01_05
tile_layer_above_townhall10,Sprites/Terrain/player_bdin01_05
tile_layer_above_townhall11,Sprites/Terrain/player_bdin01_05
tile_layer_above_townhall12,Sprites/Terrain/player_bdin01_05
tile_layer_above_armycamp1,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp2,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp3,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp4,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp5,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp6,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp7,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp8,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp9,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp10,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp11,Sprites/Terrain/player_bdin02_01
tile_layer_above_armycamp12,Sprites/Terrain/player_bdin02_01
tile_layer_above_stronghold1,Sprites/Terrain/player_bdin03_01
tile_layer_above_stronghold2,Sprites/Terrain/player_bdin03_01
tile_layer_above_stronghold3,Sprites/Terrain/player_bdin03_01
tile_layer_above_stronghold4,Sprites/Terrain/player_bdin03_01
tile_layer_above_stronghold5,Sprites/Terrain/player_bdin03_01
tile_layer_above_produce_food1,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food2,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food3,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food4,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food5,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food6,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food7,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food8,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food9,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food10,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food11,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_food12,Sprites/Terrain/player_bdin08_01
tile_layer_above_produce_lumber1,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber2,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber3,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber4,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber5,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber6,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber7,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber8,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber9,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber10,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber11,Sprites/Terrain/player_bdin09_01
tile_layer_above_produce_lumber12,Sprites/Terrain/player_bdin09_01
