hero,point,root,x,y,z
hero_208,skill_last.head,,0,1.9,-0.2
hero_208,skill_last.body,,0,0.7,-0.2
hero_208,skill_last.foot,,0,0,-0.2
hero_208,skill_hit.head,,0,1.9,0
hero_208,skill_hit.body,,0,0.7,0
hero_208,skill_hit.foot,,0,0,0
hero_208,health,,0,0,0
hero_208,friend,,0,0,0
hero_208,enemy,,0,0,0
hero_208,cast,Hmale02,0,0,0
hero_208,fly,,0,0,0
hero_208,idle,,0,0,0
hero_208,lose,,0,0,0
hero_208,win,,0,0,0
hero_208,move,,0,0,0
hero_112,skill_last.head,,0,1.9,-0.2
hero_112,skill_last.body,,0,0.7,-0.2
hero_112,skill_last.foot,,0,0,-0.2
hero_112,skill_hit.head,,0,1.9,0
hero_112,skill_hit.body,,0,0.7,0
hero_112,skill_hit.foot,,0,0,0
hero_112,health,,0,0,0
hero_112,friend,,0,0,0
hero_112,enemy,,0,0,0
hero_112,cast,Hmale02,0,0,0
hero_112,fly,,0,0,0
hero_112,idle,,0,0,0
hero_112,lose,,0,0,0
hero_112,win,,0,0,0
hero_112,move,,0,0,0
hero_006,skill_last.head,,0,1.9,-0.2
hero_006,skill_last.body,,0,0.7,-0.2
hero_006,skill_last.foot,,0,0,-0.2
hero_006,skill_hit.head,,0,1.9,0
hero_006,skill_hit.body,,0,0.7,0
hero_006,skill_hit.foot,,0,0,0
hero_006,health,,0,0,0
hero_006,friend,,0,0,0
hero_006,enemy,,0,0,0
hero_006,cast,Hmale02,0,0,0
hero_006,fly,,0,0,0
hero_006,idle,,0,0,0
hero_006,lose,,0,0,0
hero_006,win,,0,0,0
hero_006,move,,0,0,0
hero_102,skill_last.head,,0,1.9,-0.2
hero_102,skill_last.body,,0,0.7,-0.2
hero_102,skill_last.foot,,0,0,-0.2
hero_102,skill_hit.head,,0,1.9,0
hero_102,skill_hit.body,,0,0.7,0
