name,path
tile_layer_above_mountain5,Sprites/Terrain/ter_mtn_05
tile_layer_above_mountain6,Sprites/Terrain/ter_mtn_06
tile_layer_above_mountain7,Sprites/Terrain/ter_mtn_07
tile_layer_above_mountain8,Sprites/Terrain/ter_mtn_08
tile_layer_above_forest_1,Sprites/Terrain/ter_fst_01
tile_layer_above_forest_2,Sprites/Terrain/ter_fst_02
tile_layer_above_forest_3,Sprites/Terrain/ter_fst_03
tile_layer_above_food2,Sprites/Terrain/ter_food02
tile_layer_above_food3,Sprites/Terrain/ter_food03
tile_layer_above_food4,Sprites/Terrain/ter_food04
tile_layer_above_food5,Sprites/Terrain/ter_food05
tile_layer_above_food6,Sprites/Terrain/ter_food06
tile_layer_above_food7,Sprites/Terrain/ter_food07
tile_layer_above_food8,Sprites/Terrain/ter_food08
tile_layer_above_food9,Sprites/Terrain/ter_food09
tile_layer_above_food10,Sprites/Terrain/ter_food10
tile_layer_above_food11,Sprites/Terrain/ter_food11
tile_layer_above_food12,Sprites/Terrain/ter_food12
tile_layer_above_lumber2,Sprites/Terrain/ter_lumber02
tile_layer_above_lumber3,Sprites/Terrain/ter_lumber03
tile_layer_above_lumber4,Sprites/Terrain/ter_lumber04
tile_layer_above_lumber5,Sprites/Terrain/ter_lumber05
tile_layer_above_lumber6,Sprites/Terrain/ter_lumber06
tile_layer_above_lumber7,Sprites/Terrain/ter_lumber07
tile_layer_above_lumber8,Sprites/Terrain/ter_lumber08
tile_layer_above_lumber9,Sprites/Terrain/ter_lumber09
tile_layer_above_lumber10,Sprites/Terrain/ter_lumber10
tile_layer_above_lumber11,Sprites/Terrain/ter_lumber11
tile_layer_above_lumber12,Sprites/Terrain/ter_lumber12
tile_layer_above_marble2,Sprites/Terrain/ter_marble02
tile_layer_above_marble3,Sprites/Terrain/ter_marble03
tile_layer_above_marble4,Sprites/Terrain/ter_marble04
tile_layer_above_marble5,Sprites/Terrain/ter_marble05
tile_layer_above_marble6,Sprites/Terrain/ter_marble06
tile_layer_above_marble7,Sprites/Terrain/ter_marble07
tile_layer_above_marble8,Sprites/Terrain/ter_marble08
tile_layer_above_marble9,Sprites/Terrain/ter_marble09
tile_layer_above_marble10,Sprites/Terrain/ter_marble10
tile_layer_above_marble11,Sprites/Terrain/ter_marble11
tile_layer_above_marble12,Sprites/Terrain/ter_marble12
tile_layer_above_steel2,Sprites/Terrain/ter_steel02
tile_layer_above_steel3,Sprites/Terrain/ter_steel03
tile_layer_above_steel4,Sprites/Terrain/ter_steel04
tile_layer_above_steel5,Sprites/Terrain/ter_steel05
tile_layer_above_steel6,Sprites/Terrain/ter_steel06
tile_layer_above_steel7,Sprites/Terrain/ter_steel07
tile_layer_above_steel8,Sprites/Terrain/ter_steel08
tile_layer_above_steel9,Sprites/Terrain/ter_steel09
tile_layer_above_steel10,Sprites/Terrain/ter_steel10
tile_layer_above_steel11,Sprites/Terrain/ter_steel11
