hero,point,root,x,y,z
hero_527,fly,,0,0,0
hero_527,idle,,0,0,0
hero_527,lose,,0,0,0
hero_527,win,,0,0,0
hero_527,move,,0,0,0
hero_528,skill_last.head,,0,1.9,-0.2
hero_528,skill_last.body,,0,0.7,-0.2
hero_528,skill_last.foot,,0,0,-0.2
hero_528,skill_hit.head,,0,1.9,0
hero_528,skill_hit.body,,0,0.7,0
hero_528,skill_hit.foot,,0,0,0
hero_528,health,,0,0,0
hero_528,friend,,0,0,0
hero_528,enemy,,0,0,0
hero_528,cast,Hmale02,0,0,0
hero_528,fly,,0,0,0
hero_528,idle,,0,0,0
hero_528,lose,,0,0,0
hero_528,win,,0,0,0
hero_528,move,,0,0,0
hero_529,skill_last.head,,0,1.9,-0.2
hero_529,skill_last.body,,0,0.7,-0.2
hero_529,skill_last.foot,,0,0,-0.2
hero_529,skill_hit.head,,0,1.9,0
hero_529,skill_hit.body,,0,0.7,0
hero_529,skill_hit.foot,,0,0,0
hero_529,health,,0,0,0
hero_529,friend,,0,0,0
hero_529,enemy,,0,0,0
hero_529,cast,Hmale02,0,0,0
hero_529,fly,,0,0,0
hero_529,idle,,0,0,0
hero_529,lose,,0,0,0
hero_529,win,,0,0,0
hero_529,move,,0,0,0
hero_530,skill_last.head,,0,1.9,-0.2
hero_530,skill_last.body,,0,0.7,-0.2
hero_530,skill_last.foot,,0,0,-0.2
hero_530,skill_hit.head,,0,1.9,0
hero_530,skill_hit.body,,0,0.7,0
hero_530,skill_hit.foot,,0,0,0
hero_530,health,,0,0,0
hero_530,friend,,0,0,0
hero_530,enemy,,0,0,0
hero_530,cast,Hmale02,0,0,0
hero_530,fly,,0,0,0
hero_530,idle,,0,0,0
hero_530,lose,,0,0,0
hero_530,win,,0,0,0
hero_530,move,,0,0,0
