hero,point,root,x,y,z
hero_102,skill_hit.foot,,0,0,0
hero_102,health,,0,0,0
hero_102,friend,,0,0,0
hero_102,enemy,,0,0,0
hero_102,cast,Hmale02,0,0,0
hero_102,fly,,0,0,0
hero_102,idle,,0,0,0
hero_102,lose,,0,0,0
hero_102,win,,0,0,0
hero_102,move,,0,0,0
hero_005,skill_last.head,,0,1.9,-0.2
hero_005,skill_last.body,,0,0.7,-0.2
hero_005,skill_last.foot,,0,0,-0.2
hero_005,skill_hit.head,,0,1.9,0
hero_005,skill_hit.body,,0,0.7,0
hero_005,skill_hit.foot,,0,0,0
hero_005,health,,0,0,0
hero_005,friend,,0,0,0
hero_005,enemy,,0,0,0
hero_005,cast,Hmale02,0,0,0
hero_005,fly,,0,0,0
hero_005,idle,,0,0,0
hero_005,lose,,0,0,0
hero_005,win,,0,0,0
hero_005,move,,0,0,0
hero_107,skill_last.head,,0,1.9,-0.2
hero_107,skill_last.body,,0,0.7,-0.2
hero_107,skill_last.foot,,0,0,-0.2
hero_107,skill_hit.head,,0,1.9,0
hero_107,skill_hit.body,,0,0.7,0
hero_107,skill_hit.foot,,0,0,0
hero_107,health,,0,0,0
hero_107,friend,,0,0,0
hero_107,enemy,,0,0,0
hero_107,cast,Hmale02,0,0,0
hero_107,fly,,0,0,0
hero_107,idle,,0,0,0
hero_107,lose,,0,0,0
hero_107,win,,0,0,0
hero_107,move,,0,0,0
hero_303,skill_last.head,,0,1.9,-0.2
hero_303,skill_last.body,,0,0.7,-0.2
hero_303,skill_last.foot,,0,0,-0.2
hero_303,skill_hit.head,,0,1.9,0
hero_303,skill_hit.body,,0,0.7,0
hero_303,skill_hit.foot,,0,0,0
hero_303,health,,0,0,0
hero_303,friend,,0,0,0
hero_303,enemy,,0,0,0
hero_303,cast,Hmale02,0,0,0
