hero,point,root,x,y,z
hero_594,skill_hit.foot,,0,0,0
hero_594,health,,0,0,0
hero_594,friend,,0,0,0
hero_594,enemy,,0,0,0
hero_594,cast,Hmale02,0,0,0
hero_594,fly,,0,0,0
hero_594,idle,,0,0,0
hero_594,lose,,0,0,0
hero_594,win,,0,0,0
hero_594,move,,0,0,0
hero_595,skill_last.head,,0,1.9,-0.2
hero_595,skill_last.body,,0,0.7,-0.2
hero_595,skill_last.foot,,0,0,-0.2
hero_595,skill_hit.head,,0,1.9,0
hero_595,skill_hit.body,,0,0.7,0
hero_595,skill_hit.foot,,0,0,0
hero_595,health,,0,0,0
hero_595,friend,,0,0,0
hero_595,enemy,,0,0,0
hero_595,cast,Hmale02,0,0,0
hero_595,fly,,0,0,0
hero_595,idle,,0,0,0
hero_595,lose,,0,0,0
hero_595,win,,0,0,0
hero_595,move,,0,0,0
hero_596,skill_last.head,,0,1.9,-0.2
hero_596,skill_last.body,,0,0.7,-0.2
hero_596,skill_last.foot,,0,0,-0.2
hero_596,skill_hit.head,,0,1.9,0
hero_596,skill_hit.body,,0,0.7,0
hero_596,skill_hit.foot,,0,0,0
hero_596,health,,0,0,0
hero_596,friend,,0,0,0
hero_596,enemy,,0,0,0
hero_596,cast,Hmale02,0,0,0
hero_596,fly,,0,0,0
hero_596,idle,,0,0,0
hero_596,lose,,0,0,0
hero_596,win,,0,0,0
hero_596,move,,0,0,0
hero_597,skill_last.head,,0,1.9,-0.2
hero_597,skill_last.body,,0,0.7,-0.2
hero_597,skill_last.foot,,0,0,-0.2
hero_597,skill_hit.head,,0,1.9,0
hero_597,skill_hit.body,,0,0.7,0
hero_597,skill_hit.foot,,0,0,0
hero_597,health,,0,0,0
hero_597,friend,,0,0,0
hero_597,enemy,,0,0,0
hero_597,cast,Hmale02,0,0,0
