hero,point,root,x,y,z
hero_303,fly,,0,0,0
hero_303,idle,,0,0,0
hero_303,lose,,0,0,0
hero_303,win,,0,0,0
hero_303,move,,0,0,0
hero_301,skill_last.head,,0,1.9,-0.2
hero_301,skill_last.body,,0,0.7,-0.2
hero_301,skill_last.foot,,0,0,-0.2
hero_301,skill_hit.head,,0,1.9,0
hero_301,skill_hit.body,,0,0.7,0
hero_301,skill_hit.foot,,0,0,0
hero_301,health,,0,0,0
hero_301,friend,,0,0,0
hero_301,enemy,,0,0,0
hero_301,cast,Hmale02,0,0,0
hero_301,fly,,0,0,0
hero_301,idle,,0,0,0
hero_301,lose,,0,0,0
hero_301,win,,0,0,0
hero_301,move,,0,0,0
hero_302,skill_last.head,,0,1.9,-0.2
hero_302,skill_last.body,,0,0.7,-0.2
hero_302,skill_last.foot,,0,0,-0.2
hero_302,skill_hit.head,,0,1.9,0
hero_302,skill_hit.body,,0,0.7,0
hero_302,skill_hit.foot,,0,0,0
hero_302,health,,0,0,0
hero_302,friend,,0,0,0
hero_302,enemy,,0,0,0
hero_302,cast,Hmale02,0,0,0
hero_302,fly,,0,0,0
hero_302,idle,,0,0,0
hero_302,lose,,0,0,0
hero_302,win,,0,0,0
hero_302,move,,0,0,0
hero_306,skill_last.head,,0,1.9,-0.2
hero_306,skill_last.body,,0,0.7,-0.2
hero_306,skill_last.foot,,0,0,-0.2
hero_306,skill_hit.head,,0,1.9,0
hero_306,skill_hit.body,,0,0.7,0
hero_306,skill_hit.foot,,0,0,0
hero_306,health,,0,0,0
hero_306,friend,,0,0,0
hero_306,enemy,,0,0,0
hero_306,cast,Hmale02,0,0,0
hero_306,fly,,0,0,0
hero_306,idle,,0,0,0
hero_306,lose,,0,0,0
hero_306,win,,0,0,0
hero_306,move,,0,0,0
