hero,point,root,x,y,z
hero_584,skill_hit.foot,,0,0,0
hero_584,health,,0,0,0
hero_584,friend,,0,0,0
hero_584,enemy,,0,0,0
hero_584,cast,Hmale02,0,0,0
hero_584,fly,,0,0,0
hero_584,idle,,0,0,0
hero_584,lose,,0,0,0
hero_584,win,,0,0,0
hero_584,move,,0,0,0
hero_585,skill_last.head,,0,1.9,-0.2
hero_585,skill_last.body,,0,0.7,-0.2
hero_585,skill_last.foot,,0,0,-0.2
hero_585,skill_hit.head,,0,1.9,0
hero_585,skill_hit.body,,0,0.7,0
hero_585,skill_hit.foot,,0,0,0
hero_585,health,,0,0,0
hero_585,friend,,0,0,0
hero_585,enemy,,0,0,0
hero_585,cast,Hmale02,0,0,0
hero_585,fly,,0,0,0
hero_585,idle,,0,0,0
hero_585,lose,,0,0,0
hero_585,win,,0,0,0
hero_585,move,,0,0,0
hero_586,skill_last.head,,0,1.9,-0.2
hero_586,skill_last.body,,0,0.7,-0.2
hero_586,skill_last.foot,,0,0,-0.2
hero_586,skill_hit.head,,0,1.9,0
hero_586,skill_hit.body,,0,0.7,0
hero_586,skill_hit.foot,,0,0,0
hero_586,health,,0,0,0
hero_586,friend,,0,0,0
hero_586,enemy,,0,0,0
hero_586,cast,Hmale02,0,0,0
hero_586,fly,,0,0,0
hero_586,idle,,0,0,0
hero_586,lose,,0,0,0
hero_586,win,,0,0,0
hero_586,move,,0,0,0
hero_587,skill_last.head,,0,1.9,-0.2
hero_587,skill_last.body,,0,0.7,-0.2
hero_587,skill_last.foot,,0,0,-0.2
hero_587,skill_hit.head,,0,1.9,0
hero_587,skill_hit.body,,0,0.7,0
hero_587,skill_hit.foot,,0,0,0
hero_587,health,,0,0,0
hero_587,friend,,0,0,0
hero_587,enemy,,0,0,0
hero_587,cast,Hmale02,0,0,0
