hero,point,root,x,y,z
hero_547,fly,,0,0,0
hero_547,idle,,0,0,0
hero_547,lose,,0,0,0
hero_547,win,,0,0,0
hero_547,move,,0,0,0
hero_548,skill_last.head,,0,1.9,-0.2
hero_548,skill_last.body,,0,0.7,-0.2
hero_548,skill_last.foot,,0,0,-0.2
hero_548,skill_hit.head,,0,1.9,0
hero_548,skill_hit.body,,0,0.7,0
hero_548,skill_hit.foot,,0,0,0
hero_548,health,,0,0,0
hero_548,friend,,0,0,0
hero_548,enemy,,0,0,0
hero_548,cast,Hmale02,0,0,0
hero_548,fly,,0,0,0
hero_548,idle,,0,0,0
hero_548,lose,,0,0,0
hero_548,win,,0,0,0
hero_548,move,,0,0,0
hero_549,skill_last.head,,0,1.9,-0.2
hero_549,skill_last.body,,0,0.7,-0.2
hero_549,skill_last.foot,,0,0,-0.2
hero_549,skill_hit.head,,0,1.9,0
hero_549,skill_hit.body,,0,0.7,0
hero_549,skill_hit.foot,,0,0,0
hero_549,health,,0,0,0
hero_549,friend,,0,0,0
hero_549,enemy,,0,0,0
hero_549,cast,Hmale02,0,0,0
hero_549,fly,,0,0,0
hero_549,idle,,0,0,0
hero_549,lose,,0,0,0
hero_549,win,,0,0,0
hero_549,move,,0,0,0
hero_550,skill_last.head,,0,1.9,-0.2
hero_550,skill_last.body,,0,0.7,-0.2
hero_550,skill_last.foot,,0,0,-0.2
hero_550,skill_hit.head,,0,1.9,0
hero_550,skill_hit.body,,0,0.7,0
hero_550,skill_hit.foot,,0,0,0
hero_550,health,,0,0,0
hero_550,friend,,0,0,0
hero_550,enemy,,0,0,0
hero_550,cast,Hmale02,0,0,0
hero_550,fly,,0,0,0
hero_550,idle,,0,0,0
hero_550,lose,,0,0,0
hero_550,win,,0,0,0
hero_550,move,,0,0,0
