hero,point,root,x,y,z
hero_544,skill_hit.foot,,0,0,0
hero_544,health,,0,0,0
hero_544,friend,,0,0,0
hero_544,enemy,,0,0,0
hero_544,cast,Hmale02,0,0,0
hero_544,fly,,0,0,0
hero_544,idle,,0,0,0
hero_544,lose,,0,0,0
hero_544,win,,0,0,0
hero_544,move,,0,0,0
hero_545,skill_last.head,,0,1.9,-0.2
hero_545,skill_last.body,,0,0.7,-0.2
hero_545,skill_last.foot,,0,0,-0.2
hero_545,skill_hit.head,,0,1.9,0
hero_545,skill_hit.body,,0,0.7,0
hero_545,skill_hit.foot,,0,0,0
hero_545,health,,0,0,0
hero_545,friend,,0,0,0
hero_545,enemy,,0,0,0
hero_545,cast,Hmale02,0,0,0
hero_545,fly,,0,0,0
hero_545,idle,,0,0,0
hero_545,lose,,0,0,0
hero_545,win,,0,0,0
hero_545,move,,0,0,0
hero_546,skill_last.head,,0,1.9,-0.2
hero_546,skill_last.body,,0,0.7,-0.2
hero_546,skill_last.foot,,0,0,-0.2
hero_546,skill_hit.head,,0,1.9,0
hero_546,skill_hit.body,,0,0.7,0
hero_546,skill_hit.foot,,0,0,0
hero_546,health,,0,0,0
hero_546,friend,,0,0,0
hero_546,enemy,,0,0,0
hero_546,cast,Hmale02,0,0,0
hero_546,fly,,0,0,0
hero_546,idle,,0,0,0
hero_546,lose,,0,0,0
hero_546,win,,0,0,0
hero_546,move,,0,0,0
hero_547,skill_last.head,,0,1.9,-0.2
hero_547,skill_last.body,,0,0.7,-0.2
hero_547,skill_last.foot,,0,0,-0.2
hero_547,skill_hit.head,,0,1.9,0
hero_547,skill_hit.body,,0,0.7,0
hero_547,skill_hit.foot,,0,0,0
hero_547,health,,0,0,0
hero_547,friend,,0,0,0
hero_547,enemy,,0,0,0
hero_547,cast,Hmale02,0,0,0
