hero,point,root,x,y,z
hero_561,skill_last.head,,0,1.9,-0.2
hero_561,skill_last.body,,0,0.7,-0.2
hero_561,skill_last.foot,,0,0,-0.2
hero_561,skill_hit.head,,0,1.9,0
hero_561,skill_hit.body,,0,0.7,0
hero_561,skill_hit.foot,,0,0,0
hero_561,health,,0,0,0
hero_561,friend,,0,0,0
hero_561,enemy,,0,0,0
hero_561,cast,Hmale02,0,0,0
hero_561,fly,,0,0,0
hero_561,idle,,0,0,0
hero_561,lose,,0,0,0
hero_561,win,,0,0,0
hero_561,move,,0,0,0
hero_562,skill_last.head,,0,1.9,-0.2
hero_562,skill_last.body,,0,0.7,-0.2
hero_562,skill_last.foot,,0,0,-0.2
hero_562,skill_hit.head,,0,1.9,0
hero_562,skill_hit.body,,0,0.7,0
hero_562,skill_hit.foot,,0,0,0
hero_562,health,,0,0,0
hero_562,friend,,0,0,0
hero_562,enemy,,0,0,0
hero_562,cast,Hmale02,0,0,0
hero_562,fly,,0,0,0
hero_562,idle,,0,0,0
hero_562,lose,,0,0,0
hero_562,win,,0,0,0
hero_562,move,,0,0,0
hero_563,skill_last.head,,0,1.9,-0.2
hero_563,skill_last.body,,0,0.7,-0.2
hero_563,skill_last.foot,,0,0,-0.2
hero_563,skill_hit.head,,0,1.9,0
hero_563,skill_hit.body,,0,0.7,0
hero_563,skill_hit.foot,,0,0,0
hero_563,health,,0,0,0
hero_563,friend,,0,0,0
hero_563,enemy,,0,0,0
hero_563,cast,Hmale02,0,0,0
hero_563,fly,,0,0,0
hero_563,idle,,0,0,0
hero_563,lose,,0,0,0
hero_563,win,,0,0,0
hero_563,move,,0,0,0
hero_564,skill_last.head,,0,1.9,-0.2
hero_564,skill_last.body,,0,0.7,-0.2
hero_564,skill_last.foot,,0,0,-0.2
hero_564,skill_hit.head,,0,1.9,0
hero_564,skill_hit.body,,0,0.7,0
