hero,point,root,x,y,z
hero_557,fly,,0,0,0
hero_557,idle,,0,0,0
hero_557,lose,,0,0,0
hero_557,win,,0,0,0
hero_557,move,,0,0,0
hero_558,skill_last.head,,0,1.9,-0.2
hero_558,skill_last.body,,0,0.7,-0.2
hero_558,skill_last.foot,,0,0,-0.2
hero_558,skill_hit.head,,0,1.9,0
hero_558,skill_hit.body,,0,0.7,0
hero_558,skill_hit.foot,,0,0,0
hero_558,health,,0,0,0
hero_558,friend,,0,0,0
hero_558,enemy,,0,0,0
hero_558,cast,Hmale02,0,0,0
hero_558,fly,,0,0,0
hero_558,idle,,0,0,0
hero_558,lose,,0,0,0
hero_558,win,,0,0,0
hero_558,move,,0,0,0
hero_559,skill_last.head,,0,1.9,-0.2
hero_559,skill_last.body,,0,0.7,-0.2
hero_559,skill_last.foot,,0,0,-0.2
hero_559,skill_hit.head,,0,1.9,0
hero_559,skill_hit.body,,0,0.7,0
hero_559,skill_hit.foot,,0,0,0
hero_559,health,,0,0,0
hero_559,friend,,0,0,0
hero_559,enemy,,0,0,0
hero_559,cast,Hmale02,0,0,0
hero_559,fly,,0,0,0
hero_559,idle,,0,0,0
hero_559,lose,,0,0,0
hero_559,win,,0,0,0
hero_559,move,,0,0,0
hero_560,skill_last.head,,0,1.9,-0.2
hero_560,skill_last.body,,0,0.7,-0.2
hero_560,skill_last.foot,,0,0,-0.2
hero_560,skill_hit.head,,0,1.9,0
hero_560,skill_hit.body,,0,0.7,0
hero_560,skill_hit.foot,,0,0,0
hero_560,health,,0,0,0
hero_560,friend,,0,0,0
hero_560,enemy,,0,0,0
hero_560,cast,Hmale02,0,0,0
hero_560,fly,,0,0,0
hero_560,idle,,0,0,0
hero_560,lose,,0,0,0
hero_560,win,,0,0,0
hero_560,move,,0,0,0
