6980826793295361787,Road
12131053200777050878,Plain
11921050041140773826,Farm
2747978811131622595,Lumber
2747978843832355185,Marble
12131053201678603487,Steel
4513493511066276319,Lv. 
73477117130234604,H
7804900446476066292,Only Alliances can occupy this tile
2136984657440444740,Attack
5789721314022030359,March
7688982120091252957,Mark
8358011034011759040,Unmark
3243828319057917429,Abandon
3243929939209597120,Upgrade
9910533159137549190,You can only march to tiles next to your tile
17645387704594934326,March Info
5702779860283597687,Number
17645387704315912709,Speed
17645387704300176335,Siege
17901738356842707263,Energy cost
5431783027301220276,Time cost
5702779468601036653,This enemy is too dangerous.  Come back when you have gotten stronger. 
6330550587354043560,This battle will be very easy.  Have fun! 
5702779858528026857,Victory will cost many lives. 
14552781046672662788,March
67210037210063101,Danger
9073617058377655197,This enemy is too dangerous.  Still want to attack?
9315323125169246621,<color=#359813>Unit{0}</color> has arrived <color=#b63333>{1}</color>. 
9462383517981666699,<color=#359813>Unit{0}</color> has encountered an enemy at <color=#b63333>{1}</color>. 
17903847114617229389,<color=#359813>Unit{0}</color> has won the battle at <color=#b63333>{1}</color>. 
3484561120118394680,You have already occupied <color=#b63333>{0}</color>. 
2667474653719369431,<color=#359813>Unit{0}</color> has lost the battle at <color=#b63333>{1}</color>. 
14569701866794896129,You has lost <color=#b63333>{0}</color>. 
9423300859969649913,<color=#b63333>{0}</color> Tile has been abandoned. 
2557410615001614135,Battle at {0} failed.  Your army needs stronger heroes. 
6960738883952957242,Go summon
7188450460911555502,Never mind
6757903210063563552,Encamp
2634450059868761696,Number
15273141984639519460,Location
15905419177280105643,Return to Townhall
4486644745800275962,Return to {0}
8137646967068132422,Time cost
11132477748443658542,Build
10890674905525981705,My Heroes
10890675135836297276,Summon
16000417364635487250,Lv.  {0}
1573160743852921469,Unit number
11572594170625573854,Energy
