11883479994971514279,Closed
11883479997615233678,Invite Only
11883479994391523065,Require Application
3840112478559925582,Input Alliance Mark Name
4633342870378335181,Illegal Alliance name
15041600054014430743,Stronghold Healing
2392578938526762234,Stronghold Healing will consume extra resources
6467668721029883798,Occupy Tile
17596169971495885994,Tile lost
15133494108939264065,No Alliance
13045159780018708128,Me
6156457187608261812,Attack
13285910986104847224,Defense
16747650435639258924,Unit Losses
17972389063284542503,Battle
11815476401172188308,Get
11646490295315238215,Victory
11646409125818130255,Defeat
2331687092904253061,New
11038569698091942228,Have not met the unlock requirements
3279610345639510637,Requires Lv.  {1} {0}
17161309124490544916,Building time
8233740513420046834,built
7846919797736536032,LC_map_tile_troop
8776991432643815652,Select a unit
13375569256549806384,Departure origin 
13375569444460988283,Destination
7846919797716388614,Tile Profile
5300153977248422533,Enemy Hero
18441397127896487879,Unit Count
11883319569973009389,Durability
6231927458370544225,"The higher a tile level,  the more resources it can produce and the stronger the defending army will be. "
1921804848027827004,"The only way to get from region to region.  \n I built this road,  I planted this tree,  if you wish to take this road,  you must pay a toll. "
15374812908776942096,"Links the opposite banks of a river.  Easy to defend and hard to attack,  and the only way across a river. "
9968089181800712872,"Mountain Area,  cannot be occupied. "
17687399476478693111,"River Area,  cannot be occupied. "
5691704763674727256,"Dense forest,  cannot be occupied. "
9812528689689271226,"Foreign gold hunters,  defeat them and you can get gold. "
11535395543462403818,Defense Recovery
2429767929948526063,System
4798548355980871288,March Confirmation
11398888984836929140,Strength consumption
12595781801854695235,March Time
10577284368566460883,Arrival Time
860682766236303071,"The battle will be very dangerous,  it is recommended that you don't go"
3667755944142818858,The battle will be very easy
8061522831683205509,Unit Configuration
14348833004255018656,Hero List
8318716096943852468,Level
1393908581071143603,Rarity
