220301010105696605,No available buildings \n please upgrade the Townhall. 
10337621255155704789,Insufficient {0} 
16186842113230994800,You cannot march to non-adjacent tiles
5676308105359073057,Notice
1344064769069610237,Quit Alliance
7065324179846237790,If you quit an Alliance you cannot create or join another Alliance for the following 24 hours
13864119183564596187,Do you wish to cancel?
14490904833152454188,The resources you've spent will not be back if you stop the healing now. 
7036237382783133791,You must first upgrade {1} to Lv.  {0}
3068784191087153916,Are you sure you wish to cancel the upgrade?
10850346325163114659,There are currently no Alliances open to join\n Go and begin your journey to the top on your own! 
13785158517668955303,Network
13927561636362751614,"Network connection issue,  tap to try again! "
13809081239319059978,Notice
6494717704540508680,Are you sure you wish to kick <color=#2FCBFFFF>{0}</color> out of the Alliance?
3911582809066260533,Cancel
4190723631844300182,Do you really want to cancel the healing?
6140213607001258451,"The network has timed out,  please try again! "
5676383527692538239,"Disconnected from the server,  and going to reconnect! "
17780141316226116310,null
8504018796340023299,null
7141084449303530353,null
8238754909323057479,null
2164386978470102983,null
9760614895800150194,null
13402068552619907611,null
